nama_mobil,kondisi,harga,tahun_kendaraan,kilometer,warna,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,daerah,transmisi
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon - Garansi 1 Tahun,Mobil Bekas,Rp 214.000.000,2019.0,65 - 70K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2021 Toyota Agya 1.2 GR Sport Hatchback - Garansi 1 Tahun - DP 10 JT,Mobil Bekas,Rp 130.000.000,2021.0,25 - 30K km,Silver,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
2015 Toyota Corolla Altis 1.8 V Sedan TOYOTA COROLLA ALTIS V 1.8 AT 2015 COKLAT,Mobil Bekas,Rp 181.500.000,2015.0,75 - 80K km,Coklat,1798 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2016 Mitsubishi Outlander Sport 2.0 GLS SUV,Mobil Bekas,Rp 165.000.000,2016.0,95 - 100K km,Putih,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"2016 Honda City 1,5 E Sedan",Mobil Bekas,Rp 160.000.000,2016.0,111797 km,Hitam,1497 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2017 Toyota Sienta 1.5 Q MPV,Mobil Bekas,Rp 170.000.000,2017.0,45 - 50K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2015 Toyota Etios Valco 1.2 E Hatchback,Mobil Bekas,Rp 93.000.000,2015.0,96000 km,Abu-abu,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Manual
2021 Honda City RS Hatchback,Mobil Bekas,Rp 255.000.000,2021.0,35 - 40K km,Putih,1498 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2019 Toyota Kijang Innova 2.0 V MPV - Garansi 1 thn,Mobil Bekas,Rp 286.000.000,2019.0,65 - 70K km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
Honda City E A/T ( Matic ) 2016 Hitam Mulus Siap Pakai Good Condition,Mobil Bekas,Rp 160.000.000,2016.0,111000 km,Hitam,1497 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 Toyota Fortuner 2.4 TRD SUV TDP 22JT SIAP PAKAI,Mobil Bekas,Rp 372.000.000,2018.0,50 - 55K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2015 Mazda CX-5 2.5 Touring SUV TDP 25JT FREE GARANSI 1 TAHUN,Mobil Bekas,Rp 236.000.000,2015.0,65 - 70K km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Banten,Automatic
2013 Suzuki APV 1.5 GL Arena Van,Mobil Bekas,Rp 80.000.000,2013.0,120 - 125K km,Silver,1493 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Manual
2018 Honda HR-V 1.5 E SUV HONDA HRV 1.5 E AT MATIC 2018 PUTIH,Mobil Bekas,Rp 194.500.000,2018.0,85 - 90K km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2016 Toyota Agya 1.0 TRD Sportivo Hatchback,Mobil Bekas,Rp 100.000.000,2016.0,38000 km,Abu-abu,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2019 BMW X1 1.5 sDrive18i Dynamic SUV,Mobil Bekas,Rp 479.000.000,2019.0,60 - 65K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2017 Suzuki Baleno 1.4 GL Hatchback,Mobil Bekas,Rp 152.000.000,2017.0,135 - 140K km,Merah,1373 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2022 Toyota Rush 1.5 S GR Sport SUV ISTIMEWA TERAWAT SIAP PAKAI,Mobil Bekas,Rp 228.000.000,2022.0,15 - 20K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2018 Honda HR-V 1.5 E Special Edition SUV,Mobil Bekas,Rp 223.000.000,2018.0,50 - 55K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2022 Toyota Kijang Innova 2.4 V MPV Matic,Mobil Bekas,Rp 388.000.000,2022.0,30 - 35K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2018 Toyota Fortuner 2.4 VRZ SUV,Mobil Bekas,Rp 380.000.000,2018.0,125 - 130K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2022 Toyota Raize 1.0 GR Sport TSS Wagon Matic KM Antik,Mobil Bekas,Rp 217.000.000,2022.0,15 - 20K km,Merah,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2013 Honda CR-V 2.0 2.0 SUV Plat W nopi bisa tukar tambah Sekoto Kediri Jatim,Mobil Bekas,Rp 168.000.000,2013.0,130 - 135K km,Putih,1997 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Manual
2018 Honda HR-V 1.5 E Special Edition SUV,Mobil Bekas,Rp 223.000.000,2018.0,65 - 70K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2021 Mitsubishi Pajero Sport 2.4 Dakar SUV,Mobil Bekas,Rp 505.000.000,2021.0,30 - 35K km,Putih,2442 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2016 Toyota Calya 1.2 G MPV,Mobil Bekas,Rp 93.000.000,2016.0,90 - 95K km,Orange,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2021 Toyota Calya 1.2 G MPV ISTIMEWA TERAWAT SIAP PAKAI,Mobil Bekas,Rp 124.500.000,2021.0,30 - 35K km,Hitam,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2004 Mercedes-Benz SL55 5.4 AMG Convertible,Mobil Bekas,Rp 1.650.000.000,2004.0,40 - 45K km,Silver,5439 cc,Pertamax,Complete Built Up (CBU),2.0,2.0,DKI Jakarta,Automatic
2015 Toyota Etios Valco 1.2 G Hatchback,Mobil Bekas,Rp 93.000.000,2015.0,59000 km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Manual
2016 Toyota Fortuner 2.4 VRZ SUV Matic,Mobil Bekas,Rp 339.000.000,2016.0,95 - 100K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2021 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon #Hitam #Tgn Pertama #KM 22rb Record #Bisa Kredit,Mobil Bekas,Rp 260.000.000,2021.0,20 - 25K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2018 Toyota Avanza 1.3 Veloz MPV Matic Pajak Panjang,Mobil Bekas,Rp 145.000.000,2018.0,90 - 95K km,Silver,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2022 Suzuki Ertiga 1.5 GL MPV - Mobil dengan dokumen lengkap - KM Masih Rendah,Mobil Bekas,Rp 189.000.000,2022.0,15 - 20K km,Abu-abu,1462 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2021 Nissan Magnite 1.0 Upper Wagon - Mobil Bekas Bergaransi Resmi 7G+,Mobil Bekas,Rp 192.000.000,2021.0,30 - 35K km,Silver,999 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Banten,Automatic
2018 Toyota Avanza 1.3 G MPV - Pajak Panjang - Mobil MPV Manual Termurah,Mobil Bekas,Rp 138.000.000,2018.0,35 - 40K km,Merah,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2022 Toyota Calya 1.2 G MPV - Mobil Bekas Terjamin Murah - KM Masih Aman,Mobil Bekas,Rp 137.000.000,2022.0,35 - 40K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon - Pajak Masih Hidup Aman - Harga Mobil Turun,Mobil Bekas,Rp 199.000.000,2018.0,60 - 65K km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2023 Daihatsu Terios 1.5 R SUV - Promo Turun Harga - Mobil Bebas LAKA,Mobil Bekas,Rp 237.000.000,2023.0,5 - 10K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2017 Toyota Yaris 1.5 TRD Sportivo Heykers Hatchback ISTIMEWA TERAWAT SIAP PAKAI,Mobil Bekas,Rp 167.500.000,2017.0,50 - 55K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2015 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 197.000.000,2015.0,65 - 70K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Tengah,Automatic
2019 Suzuki SX4 S-Cross 1.5 Hatchback  SUZUKI SX4 S-CROSS AT MATIC 2019 SILVER,Mobil Bekas,Rp 174.500.000,2019.0,30 - 35K km,Silver,1491 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2021 Suzuki Carry 1.5 FD Pick-up,Mobil Bekas,Rp 85.000.000,2021.0,75 - 80K km,Hitam,1462 cc,Pertamax,Complete Knock Down (CKD),3.0,2.0,DKI Jakarta,Manual
2022 Peugeot 3008 1.6 Active SUV,Mobil Bekas,Rp 488.000.000,2022.0,0 - 5K km,Hitam,1598 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2022 MG 5 1.5 GT Magnify Sedan - Unit Turun Harga - Mobil Bekas Berkualitas,Mobil Bekas,Rp 294.000.000,2022.0,5 - 10K km,Putih,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Jawa Barat,Automatic
2018 Toyota Avanza 1.3 G MPV - Mobil Bekas Termurah - Harga Turun,Mobil Bekas,Rp 138.000.000,2018.0,120 - 125K km,Putih,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Manual
2018 Honda Brio 1.2 Satya E Hatchback,Mobil Bekas,Rp 137.000.000,2018.0,60 - 65K km,Hitam,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2019 Mazda 3 2.0 SKYACTIV-G Hatchback,Mobil Bekas,Rp 328.000.000,2019.0,55 - 60K km,Putih,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2021 Toyota Avanza 1.3 G MPV MANUAL HITAM KONDISI PRIMA TDP 10JT BAWA PULANG,Mobil Bekas,Rp 170.000.000,2021.0,40 - 45K km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Manual
2022 Honda HR-V 1.5 RS Turbo SUV - Mobil SUV Berkualitas - Mobil Turun Harga,Mobil Bekas,Rp 415.000.000,2022.0,20 - 25K km,Hitam,1498 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2020 Toyota Fortuner 2.4 TRD SUV,Mobil Bekas,Rp 450.000.000,2020.0,25 - 30K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2014 Honda Mobilio 1.5 E MPV,Mobil Bekas,Rp 135.000.000,2014.0,100 - 105K km,Abu-abu,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2019 Mazda CX-5 2.5 Elite SUV Matic,Mobil Bekas,Rp 363.000.000,2019.0,55 - 60K km,Putih,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
Toyota Agya 1.2 GR Sport A/T ( Matic ) 2022 Putih Km Cuma 5rban Mulus Siap Pakai,Mobil Bekas,Rp 142.000.000,2022.0,5000 km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2021 Honda Brio 1.2 RS Hatchback,Mobil Bekas,Rp 175.000.000,2021.0,17000 km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2013 Mazda CX-5 2.5 Grand Touring SUV,Mobil Bekas,Rp 179.000.000,2013.0,55 - 60K km,Putih,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2019 Toyota Avanza 1.3 G MPV,Mobil Bekas,Rp 150.000.000,2019.0,75 - 80K km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2021 Toyota Kijang Innova 2.4 G MPV,Mobil Bekas,Rp 338.000.000,2021.0,25 - 30K km,Putih,2393 cc,Solar,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2019 Mercedes-Benz B200 1.3 Progressive Line Hatchback,Mobil Bekas,Rp 475.000.000,2019.0,25 - 30K km,Putih,1332 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2022 Mercedes-Benz C200 1.5 Avantgarde Line Sedan Reg.2023 White On Black Km9000 Perfect ISP Wrnty5Thn #AUTOHIGH #BEST DEAL,Mobil Bekas,Rp 870.000.000,2022.0,9000 km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
Toyota Alphard 2.5 G ATPM TSS A/T ( Matic ) 2020 Hitam Mulus Siap Pakai Good Condition,Mobil Bekas,Rp 920.000.000,2020.0,45000 km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2022 Mercedes-Benz C200 1.5 Avantgarde Line Sedan Reg.2023 White On Black Km9000 Perfect ISP Wrnty5Thn #AUTOHIGH #BEST DEAL,Mobil Bekas,Rp 870.000.000,2022.0,9000 km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2021 Toyota Avanza 1.3 G MPV,Mobil Bekas,Rp 173.000.000,2021.0,45000 km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
2022 Honda Brio 1.2 RS Urbanite Hatchback,Mobil Bekas,Rp 178.000.000,2022.0,5 - 10K km,Kuning,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2023 Daihatsu Luxio 1.5 X MPV,Mobil Bekas,Rp 209.000.000,2023.0,10 - 15K km,Hitam,1495 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2016 Toyota Vellfire 2.5 G Van Wagon,Mobil Bekas,Rp 699.000.000,2016.0,65 - 70K km,Putih,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Banten,Automatic
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon - Pajak Panjang Aman - Mobil Bekas Bebas LAKA,Mobil Bekas,Rp 210.000.000,2019.0,65 - 70K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2015 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 171.000.000,2015.0,105 - 110K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Honda Brio 1.2 Satya E Hatchback / DP 5 JT,Mobil Bekas,Rp 149.000.000,2019.0,55 - 60K km,Hitam,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2021 Mazda CX-3 1.5 Sport Wagon - PROMO DP MURAH 35jt,Mobil Bekas,Rp 304.000.000,2021.0,30 - 35K km,Hitam,1496 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2018 Honda HR-V 1.5 E Special Edition SUV - DP MOBIL MURAH 20JTan,Mobil Bekas,Rp 236.000.000,2018.0,65 - 70K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
"2019 Honda Brio 1.2 Satya E Hatchback / MOBIL SECOND BERKUALITAS DAN BERGARANSI 1 TAHUN , TERIMA CASH DAN CREDIT DP MULAI DARI 3 JUTAAN",Mobil Bekas,Rp 158.000.000,2019.0,35 - 40K km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2017 Honda Brio 1.2 RS Hatchback - Mobil Bekas Pajak Masih Hidup - Mobil Murah,Mobil Bekas,Rp 128.000.000,2017.0,85 - 90K km,Abu-abu,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2015 Daihatsu Ayla 1.0 X Hatchback / DP 7 JT,Mobil Bekas,Rp 87.000.000,2015.0,60 - 65K km,Merah,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2017 Honda Brio 1.2 RS Hatchback - Unit Mulus No Minus - Mobil Bekas Bebas LAKA,Mobil Bekas,Rp 128.000.000,2017.0,85 - 90K km,Abu-abu,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2017 Daihatsu Ayla 1.0 X Hatchback / DP 5 JT,Mobil Bekas,Rp 95.000.000,2017.0,50 - 55K km,Silver,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
"2013 Suzuki Swift 1.4 GX Hatchback AT KM 90rb, ISTIMIEWA, PAJAK PANJANG, TERAWAT",Mobil Bekas,Rp 134.000.000,2013.0,90 - 95K km,Putih,1372 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Timur,Automatic
"2023 Honda Brio 1.2 E Satya Hatchback AT KM 9rb, ISTIMEWA TGN 1 FULL ORI",Mobil Bekas,Rp 179.000.000,2023.0,5 - 10K km,Kuning,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2017 Toyota Avanza 1.3 G MPV / MOBIL SECOND DP TERMURAH MULAI DARI 3 JUTAAN DENGAN JAMINAN GARANSI DAN ASURANSI 1 TAHUN,Mobil Bekas,Rp 148.000.000,2017.0,85 - 90K km,Putih,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
"2020 Suzuki Ertiga 1.5 GL MPV KM 26rb, ISTIMEWA SANGAT TERAWAT",Mobil Bekas,Rp 189.000.000,2020.0,25 - 30K km,Putih,1462 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2021 Honda City 1.5 RS Hatchback / MOBIL SECOND BERGARANSI 1 TAHUN / DP MULAI DARI 15 JUTANN,Mobil Bekas,Rp 248.000.000,2021.0,20 - 25K km,Merah,1498 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2021 Toyota Raize 1.2 G Wagon / MOBIL BEKAS DP TERMURAH MULAI DARI DP 10 JUTAAN,Mobil Bekas,Rp 201.000.000,2021.0,35 - 40K km,Hitam,1198 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
"2020 Toyota Fortuner 2.4 VRZ SUV TRD, AT KM 70rb, ISTIMEWA TERAWAT",Mobil Bekas,Rp 438.000.000,2020.0,70 - 75K km,Putih,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2023 Toyota Calya 1.2 G MPV - Mobil Bekas Seperti Mobil Baru - Kilometer Masih Rendah,Mobil Bekas,Rp 143.000.000,2023.0,0 - 5K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2015 Toyota Etios Valco 1.2 E Hatchback MANUAL ABU CITY CAR TERMURAH TDP HANYA 8JT,Mobil Bekas,Rp 90.000.000,2015.0,95 - 100K km,Abu-abu,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
2018 Lexus RX300 F-Sport AT Sonic Titanium,Mobil Bekas,Rp 850.000.000,2018.0,36000 km,Abu-abu,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2023 Toyota Calya 1.2 G MPV - Mobil Murah Bergaransi - TDP Terjamin Rendah,Mobil Bekas,Rp 143.000.000,2023.0,0 - 5K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Manual
2021 Honda Brio 1.2 RS Hatchback MATIC PUTIH KONDISI LIKE NEW KM LOW TDP 10JT BAWA PULANG,Mobil Bekas,Rp 172.000.000,2021.0,15 - 20K km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2017 Toyota Yaris 1.5 TRD Sportivo Heykers Hatchback #Merah #Tgn Pertama #KM 77rb Record #Bisa Kredit,Mobil Bekas,Rp 190.000.000,2017.0,75 - 80K km,Merah,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2013 Toyota Alphard 2.4 SC MPV,Mobil Bekas,Rp 368.000.000,2013.0,100 - 105K km,Putih,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2013 Mazda CX-5 2.5 Touring SUV ISTIMEWA TERAWAT SIAP PAKAI,Mobil Bekas,Rp 156.500.000,2013.0,150 - 155K km,Putih,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2021 Toyota Veloz 1.5 Q TSS Wagon,Mobil Bekas,Rp 230.000.000,2021.0,15 - 20K km,Silver,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2018 Honda HR-V 1.5 E SUV ISTIMEWA TERAWAT SIAP PAKAI,Mobil Bekas,Rp 194.500.000,2018.0,85 - 90K km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2023 Daihatsu Terios 1.5 R SUV - Kilometer Rendah - Dokumen Lengkap dan Aman,Mobil Bekas,Rp 237.000.000,2023.0,5 - 10K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon - Promo Mobil Bekas Turun Harga - Pajak Masih Hidup,Mobil Bekas,Rp 199.000.000,2018.0,60 - 65K km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
Honda BRV E Prestige A/T ( Matic ) 2018/ 2019 Putih Km 64rban Mulus Siap Pakai Good Condition,Mobil Bekas,Rp 172.000.000,2018.0,64000 km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
"2018 Honda BR-V 1,5 E Prestige SUV",Mobil Bekas,Rp 172.000.000,2018.0,64330 km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2022 Suzuki SX4 S-Cross 1.5 Hatchback - Garansi 1 Tahun,Mobil Bekas,Rp 233.000.000,2022.0,20 - 25K km,Abu-abu,1491 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2019 Toyota Kijang Innova 2.0 G MPV LUXURY - Garansi 1 Tahun,Mobil Bekas,Rp 263.000.000,2019.0,55 - 60K km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2018 Toyota Agya 1.2 TRD Hatchback - Garansi 1 Tahun - DP 5 JUTA AJA,Mobil Bekas,Rp 119.000.000,2018.0,60 - 65K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2022 Toyota Calya 1.2 G MPV - Kilometer Masih Aman - Mobil Bekas MPV Murah Meriah,Mobil Bekas,Rp 137.000.000,2022.0,35 - 40K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
2018 Honda Civic 1.5 ES Sedan turbo abu km30rban tangan pertama dari baru cash kredit proses bisa dibantu,Mobil Bekas,Rp 339.000.000,2018.0,30 - 35K km,Abu-abu,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2022 BMW 840i 3.0 M Technic Coupe,Mobil Bekas,Rp 2.499.000.000,2022.0,0 - 5K km,Hitam,2998 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2017 Chevrolet Trax 1.4 LTZ SUV abu sunroof cash kredit proses bisa dibantu,Mobil Bekas,Rp 159.000.000,2017.0,35 - 40K km,Abu-abu,1364 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2019 Mercedes-Benz E300 2.0 AMG Line Coupe putih 8rban mls tangan pertama dari baru cash kredit proses bisa dibantu,Mobil Bekas,Rp 1.195.000.000,2019.0,10 - 15K km,Putih,1991 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2018 Toyota Alphard 2.5 X Van Wagon hitam cash kredit proses bisa dibantu,Mobil Bekas,Rp 675.000.000,2018.0,60 - 65K km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2022 Daihatsu Ayla 1.2 R Hatchback kuning matic km8ribuan tangan pertama dari baru cash kredit bisa dibantu,Mobil Bekas,Rp 139.000.000,2022.0,5 - 10K km,Kuning,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Mercedes-Benz C200 1.5 EQ Boost Sedan Black TOTAL DP RINGAN 65JT Km 14Rb Super Antik Service Record Resmi PAJAK PANJANG Harga Nego Banyak LikeNew,Mobil Bekas,Rp 590.000.000,2019.0,10 - 15K km,Hitam,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2018 Mercedes-Benz C300 2.0 AMG Sedan putih 6ribuan mls cash kredit proses bisa dibantu,Mobil Bekas,Rp 650.000.000,2018.0,5 - 10K km,Putih,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2021 BMW M2 3.0 Competition Coupe,Mobil Bekas,Rp 1.650.000.000,2021.0,5 - 10K km,Abu-abu,2979 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2018 BMW X2 1.5 M Sport X sDrive18i Wagon kuning 20rban mls cash kredit proses bisa dibantu,Mobil Bekas,Rp 550.000.000,2018.0,30 - 35K km,Kuning,1499 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 Lexus RX300 2.0 F-Sport SUV abu km36ribuan cash kredit proses bisa dibantu,Mobil Bekas,Rp 850.000.000,2018.0,35 - 40K km,Silver,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
"2019 Toyota Corolla Altis 1.8 V Sedan PROMO DAHSYAT DISCON BESAR, DP MINIM GRATIS TEST DRIVE HOME",Mobil Bekas,Rp 240.000.000,2019.0,45 - 50K km,Hitam,1798 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
