Title,Harga,Kondisi,Tahun Kendaraan,Kilometer,Warna,Cakupan mesin,Transmisi,Penumpang,Pintu,Dirakit,Tipe Bahan Bakar
2018 Toyota C-HR 1.8 Wagon hybrid - DP 15 JUTA,Rp 340.000.000,Mobil Bekas,2018,80 - 85K km,Marun,1798 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Suzuki XL7 1.5 ALPHA Wagon,Rp 218.000.000,Mobil Bekas,2021,35 - 40K km,Orange,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2010 Honda Jazz 1.5 Hatchback,Rp 115.000.000,Mobil Bekas,2010,90 - 95K km,Lainnya,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Mitsubishi Xpander 1.5 SPORT Wagon,Rp 187.000.000,Mobil Bekas,2018,90 - 95K km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Rush 1.5 TRD Sportivo SUV AT KM.49RB & PAJAK PANJANG DP 12JT #FAST,Rp 199.000.000,Mobil Bekas,2018,45 - 50K km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2010 Honda CR-V 2.4 2.4 i-VTEC SUV - LOW KM 129RB FULL ORISINIL,Rp 129.000.000,Mobil Bekas,2010,120 - 125K km,Abu-abu,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Fortuner 2.4 VRZ SUV - Pajak Masih Hidup - Mobil Bekas Bergaransi Aman,Rp 395.000.000,Mobil Bekas,2019,80 - 85K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2019 Toyota Fortuner 2.4 VRZ SUV - Unit Tangan Pertama - Dokumen Lengkap dan Aman,Rp 395.000.000,Mobil Bekas,2019,80 - 85K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2017 Honda Brio 1.2 Satya E Hatchback,Rp 110.000.000,Mobil Bekas,2017,90 - 95K km,Abu-abu,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2013 Mercedes-Benz E250 1.8 CGI Avantgarde Sedan LOW KM.36RB ANTIK & PAJAK PANJANG DP 25JT #FAST,Rp 299.000.000,Mobil Bekas,2013,35 - 40K km,Hitam,1796 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2021 Lexus LM350 3.5 Van Wagon Nik2021 Black On Black Km9000 Perfect Executive Lounge 7Seater Free Service 5Thn #AUTOHIGH #BEST DEAL,Rp 1.625.000.000,Mobil Bekas,2021,0 - 5K km,Hitam,3456 cc,Automatic,4,5,Complete Built Up (CBU),Pertamax
"2021 Daihatsu Xenia 1,3 R ADS MPV",Rp 197.000.000,Mobil Bekas,2021,17332 km,Abu-abu,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2023 Lexus RX350h 2.5 Luxury Wagon km 3ribuan sonic titanium cash kredit proses bisa dibantu,Rp 1.495.000.000,Mobil Bekas,2023,0 - 5K km,Silver,2487 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2019 Mazda CX-5 2.5 Elite SUV,Rp 365.000.000,Mobil Bekas,2019,50 - 55K km,Hitam,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Rp 180.000.000,Mobil Bekas,2018,65 - 70K km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2016 Daihatsu Ayla 1.0 X Hatchback,Rp 75.000.000,Mobil Bekas,2016,65 - 70K km,Hitam,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda Civic 1.5 Sedan,Rp 360.000.000,Mobil Bekas,2019,55 - 60K km,Hitam,1498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Rp 229.000.000,Mobil Bekas,2019,50 - 55K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2023 Suzuki Carry 1.5 FD ACPS Pick-up - Kredit DP 11 Juta,Rp 118.000.000,Mobil Bekas,2023,7600 km,Hitam,1462 cc,Manual,3,2,Complete Knock Down (CKD),Pertamax
2018 Toyota Kijang Innova 2.4 V MPV,Rp 350.000.000,Mobil Bekas,2018,125 - 130K km,Hitam,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2018 Honda Mobilio 1.5 E MPV,Rp 165.000.000,Mobil Bekas,2018,70 - 75K km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Honda HR-V 1.5 E SUV,Rp 218.000.000,Mobil Bekas,2017,55 - 60K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda Brio 1.2 RS Hatchback Matic Warna Orange Phoenix,Rp 156.000.000,Mobil Bekas,2019,50 - 55K km,Lainnya,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Yaris 1.5 G Hatchback CVT Matic ( PAJAK 04.2025),Rp 181.000.000,Mobil Bekas,2020,60 - 65K km,Merah,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda BR-V 1.5 E SUV Matic FACELIFT,Rp 183.000.000,Mobil Bekas,2019,50 - 55K km,Abu-abu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 BMW X5 3.0 xDrive40i xLine SUV LANGSUNG NAMA 19 ribu KM,Rp 1.199.000.000,Mobil Bekas,2020,15 - 20K km,Hitam,2998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2008 Nissan X-Trail 2.5 ST SUV,Rp 79.000.000,Mobil Bekas,2008,100 - 105K km,Hitam,2488 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2022 Toyota Fortuner 2.8 VRZ SUV Matic Solar,Rp 498.000.000,Mobil Bekas,2022,35 - 40K km,Hitam,2755 cc,Automatic,7,5,Complete Built Up (CBU),Solar
2021 Honda Brio 1.2 E Satya Hatchback Manual CKD,Rp 133.000.000,Mobil Bekas,2021,15 - 20K km,Hitam,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Kijang Innova 2.0 G MPV,Rp 275.000.000,Mobil Bekas,2019,40 - 45K km,Hitam,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Kijang Innova 2.4 V MPV Matic Diesel,Rp 375.000.000,Mobil Bekas,2021,80 - 85K km,Putih,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2018 Honda Brio 1.2 Satya E Hatchback Mobil Bekas Murah Bergaransi,Rp 130.000.999,Mobil Bekas,2018,55 - 60K km,Abu-abu,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Avanza 1.3 G MPV Matic,Rp 162.000.000,Mobil Bekas,2020,40 - 45K km,Hitam,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda Jazz 1.5 RS Hatchback Matic KM 35 RB saja,Rp 209.000.000,Mobil Bekas,2018,35 - 40K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Yaris 1.5 S GR Sport Hatchback Matic,Rp 215.000.000,Mobil Bekas,2021,45 - 50K km,Merah,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Mitsubishi Outlander Sport 2.0 PX SUV At Super Istimewa Bisa Kredit Mobil Bekas Kediri,Rp 200.000.000,Mobil Bekas,2013,1234 km,Merah,1998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2011 Toyota Yaris 1.5 S Hatchback Mt Istimewa Bisa Kredit Mobil Bekas Kediri,Rp 120.000.000,Mobil Bekas,2011,110 - 115K km,Merah,1497 cc,Manual,5,5,Complete Built Up (CBU),Pertamax
2020 Toyota Supra 3.0 GR Coupe,Rp 2.150.000.000,Mobil Bekas,2020,5 - 10K km,Putih,2998 cc,Automatic,2,2,Complete Built Up (CBU),Pertamax
"2020 Suzuki Ignis 1,2 GL Hatchback",Rp 125.000.000,Mobil Bekas,2020,67775 km,Hitam,1197 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2018 Honda CR-V 1.5 Prestige VTEC SUV Terawat,Rp 369.000.000,Mobil Bekas,2018,35 - 40K km,Putih,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Suzuki XL7 1.5 ZETA Wagon (LOW KM 13RB) SUZUKI XL7 1.5 ZETA MT MANUAL 2022 ABU,Rp 186.500.000,Mobil Bekas,2022,10 - 15K km,Abu-abu,1462 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Voxy 2.0 Wagon - Mobil Keluarga Bergaransi Resmi 7G+ - Pajak Hidup,Rp 357.000.000,Mobil Bekas,2018,80 - 85K km,Putih,1986 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2011 Mercedes-Benz E200 1.8 CGI Sedan AT, KM 90rb, ISTIMEWA TERAWAT, NO MINUS",Rp 205.000.000,Mobil Bekas,2011,90 - 95K km,Silver,1796 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
"2020 Honda HR-V 1,5 E SUV",Rp 240.000.000,Mobil Bekas,2020,52000 km,Putih,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Mazda Biante 2.0 MPV,Rp 165.000.000,Mobil Bekas,2013,105 - 110K km,Hitam,1997 cc,Automatic,8,5,Complete Built Up (CBU),Pertamax
2020 Toyota Rush 1.5 TRD Sportivo SUV - Mobil Bekas Berkualitas - Unit Tangan Pertama,Rp 213.000.000,Mobil Bekas,2020,60 - 65K km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda HR-V 1.5 E Special Edition SUV CVT,Rp 255.000.000,Mobil Bekas,2018,30 - 35K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Mitsubishi Pajero Sport 2.5 Exceed SUV,Rp 429.000.000,Mobil Bekas,2018,90 - 95K km,Hitam,2477 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
"2021 BMW 320i 2.0 Dynamic Sedan G20 PAKAI 2022, PAJAK JANUARI 2025, GANJIL, WARANTY PART JANUARI 2025",Rp 660.000.000,Mobil Bekas,2021,0 - 5K km,Biru,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2016 Toyota Sienta 1.5 Q MPV,Rp 175.000.000,Mobil Bekas,2016,75 - 80K km,Orange,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2014 Nissan X-Trail 2.0 SUV,Rp 168.000.000,Mobil Bekas,2014,90 - 95K km,Putih,1997 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Raize 1.0 GR Sport TSS Wagon ISTIMEWA TERAWAT SIAP PAKAI,Rp 199.850.000,Mobil Bekas,2021,15 - 20K km,Silver,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda HR-V 1.8 Prestige SUV HONDA HRV PRESTIGE 1.8 AT MATIC 2019 ABU-ABU,Rp 272.500.000,Mobil Bekas,2019,50 - 55K km,Abu-abu,1799 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2017 Toyota Calya 1.2 G MPV,Rp 117.000.000,Mobil Bekas,2017,45 - 50K km,Silver,1197 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2016 Lexus RX200t Luxury SUV,Rp 775.000.000,Mobil Bekas,2016,70 - 75K km,Putih,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2020 Suzuki Jimny 1.5 Wagon/ ALL NEW JIMNY 1.5 4X4 MATIC / KM RENDAH / TAMBAH 10 jt SAJA SUDAH PLUS BALIK NAMA PRIBADI,Rp 420.000.000,Mobil Bekas,2020,25 - 30K km,Hijau,1462 cc,Automatic,4,3,Complete Built Up (CBU),Pertamax
2013 Toyota Alphard 2.4 SC MPV Premium Sound Non G alles 2014 PS,Rp 370.000.000,Mobil Bekas,2013,110 - 115K km,Abu-abu,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2019 Toyota Avanza 1.3 G MPV TOYOTA AVANZA G 1.3 AT MATIC 2019 HITAM,Rp 158.500.000,Mobil Bekas,2019,50 - 55K km,Hitam,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2018 Honda HR-V 1.5 E SUV/ BISA KREDIT DP MINIM , BISA TT CASH/KREDIT",Rp 230.000.000,Mobil Bekas,2018,55 - 60K km,Merah,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Kijang Innova 2.0 V MPV Wrn Hitam 2019 / 2018 Mulus Terawat TDP 15Jt,Rp 305.000.000,Mobil Bekas,2020,60 - 65K km,Hitam,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Avanza 1.5 Veloz MPV Wrn Putih Tgn 1 Low KM TDP 15Jt,Rp 190.000.000,Mobil Bekas,2019,32500 km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Land Rover Range Rover 3.0 Autobiography SUV,Rp 1.099.000.000,Mobil Bekas,2015,25 - 30K km,Hitam,2995 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2022 Toyota Raize 1.0 GR Sport TSS Wagon Mobil Second Murah Bergaransi,Rp 226.000.000,Mobil Bekas,2022,25 - 30K km,Biru,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2022 Toyota Voxy 2.0 Wagon TSS 3.0 AT (km 10rban) Full Ori Tgn1 Ada Paket Kredit Menarik,Rp 508.000.000,Mobil Bekas,2022,10 - 15K km,Hitam,1986 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2016 Daihatsu Luxio 1,5 D MPV",Rp 104.000.000,Mobil Bekas,2016,73000 km,Hitam,1495 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2012 Mazda 8 2.3 2.3 A/T MPV KONDISI ISTIMEWA SIAP PAKAI DIJAMIN PUAS PAJAK PANJANG,Rp 138.000.000,Mobil Bekas,2012,120 - 125K km,Hitam,2260 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2022 Toyota Rush 1,5 S GR Sport SUV",Rp 229.000.000,Mobil Bekas,2022,27000 km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Fortuner VRZ SUV,Rp 400.000.000,Mobil Bekas,2018,75 - 80K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2022 Suzuki XL7 1.5 ALPHA Wagon (LOW KM 22RB)  SUZUKI XL7 ALPHA 1.5 AT MATIC 2022 OREN,Rp 214.500.000,Mobil Bekas,2022,20 - 25K km,Orange,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Kijang Innova 2.4 G MPV Cicilan Mobil Murah,Rp 307.000.000,Mobil Bekas,2018,55 - 60K km,Silver,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2014 Nissan X-Trail 2.0 Dp 15 jt matic,Rp 178.000.000,Mobil Bekas,2014,90000 km,Putih,1997 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Kijang Innova 2.4 V MPV,Rp 359.999.999,Mobil Bekas,2020,60 - 65K km,Abu-abu,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2012 Nissan Evalia 1.5 XV MPV,Rp 90.000.000,Mobil Bekas,2012,215 - 220K km,Abu-abu,1498 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Kijang Innova 2.0 G MPV,Rp 250.000.000,Mobil Bekas,2019,70 - 75K km,Silver,1998 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Avanza 1.3 E MPV,Rp 155.000.000,Mobil Bekas,2019,30 - 35K km,Hitam,1329 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Alphard 2.5 G Van Wagon ATPM Facelift Model,Rp 865.000.000,Mobil Bekas,2018,55 - 60K km,Putih,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2017 Toyota Fortuner 2.4 VRZ SUV,Rp 380.000.000,Mobil Bekas,2017,85 - 90K km,Putih,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
"2013 Toyota Vellfire 2,4 Z Van Wagon",Rp 320.000.000,Mobil Bekas,2013,136000 km,Putih,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2015 Mazda CX-5 2.5 Grand Touring SUV Tdp 30jt,Rp 258.000.000,Mobil Bekas,2015,120 - 125K km,Merah,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2016 Honda HR-V 1,5 E SUV",Rp 199.000.000,Mobil Bekas,2016,35000 km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2019 Toyota Kijang Innova 2,4 G MPV",Rp 299.000.000,Mobil Bekas,2019,83000 km,Hitam,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2021 Suzuki XL7 1.5 BETA Wagon - Mobil Bekas Bergaransi Aman,Rp 192.000.000,Mobil Bekas,2021,35 - 40K km,Hitam,1462 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2015 Mercedes-Benz AMG GT 4.0 S Coupe,Rp 3.600.000.000,Mobil Bekas,2015,0 - 5K km,Kuning,3982 cc,Automatic,2,2,Complete Built Up (CBU),Pertamax
2021 BMW X3 2.0 xDrive30i M Sport SUV,Rp 799.000.000,Mobil Bekas,2021,40 - 45K km,Biru,1998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Honda CR-V 1.5 VTEC SUV,Rp 425.000.000,Mobil Bekas,2021,0 - 5K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2023 Daihatsu Sigra 1.0 D MPV,Rp 109.000.000,Mobil Bekas,2023,0 - 5K km,Abu-abu,998 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2016 MINI Cooper 1.5 Hatchback Turbo Sport 5 Doors Pk 2017 Orange,Rp 479.000.000,Mobil Bekas,2016,10 - 15K km,Orange,1499 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2019 Toyota Avanza 1,3 G MPV",Rp 160.000.000,Mobil Bekas,2019,75000 km,Hitam,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Pajero Sport 2.5 Exceed SUV Cicilan Mobil Murah,Rp 375.000.000,Mobil Bekas,2019,40 - 45K km,Putih,2477 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2019 Toyota Agya 1.2 TRD Hatchback,Rp 103.000.000,Mobil Bekas,2019,25 - 30K km,Silver,1197 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 Land Rover Range Rover Sport 3.0 HSE SUV,Rp 2.350.000.000,Mobil Bekas,2019,5 - 10K km,Hitam,2995 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2020 Mazda 3 2.0 SKYACTIV-G Hatchback,Rp 415.000.000,Mobil Bekas,2020,30 - 35K km,Hitam,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2022 Hyundai Stargazer 1.5 Prime Wagon,Rp 238.000.000,Mobil Bekas,2022,5 - 10K km,Abu-abu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Honda CR-V 1.5 Prestige VTEC SUV Cicilan Mobil Murah,Rp 485.000.000,Mobil Bekas,2021,30 - 35K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Kijang Innova 2.4 V MPV ISTIMEWA TERAWAT SIAP PAKAI,Rp 379.500.000,Mobil Bekas,2021,55 - 60K km,Hitam,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2020 Toyota Vios 1.5 G Sedan,Rp 197.000.000,Mobil Bekas,2020,60 - 65K km,Hitam,1496 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2020 Mitsubishi Xpander 1.5 CROSS Wagon,Rp 249.000.000,Mobil Bekas,2020,15 - 20K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Honda BR-V 1.5 Prestige Honda Sensing SUV,Rp 248.000.000,Mobil Bekas,2022,25 - 30K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Avanza 1.3 G MPV PROMO OBRAL TERMURAH,Rp 158.500.000,Mobil Bekas,2019,50 - 55K km,Hitam,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2022 Toyota Calya 1,2 G MPV",Rp 143.000.000,Mobil Bekas,2022,26997 km,Putih,1197 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Mazda CX-3 CX3 GT Grand Touring AT Hitam Metalik,Rp 255.000.000,Mobil Bekas,2017,34000 km,Hitam,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 Toyota Avanza 1.3 Veloz MPV,Rp 139.000.000,Mobil Bekas,2015,150 - 155K km,Putih,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Land Rover Range Rover Sport 2.0 HSE PHEV SUV,Rp 2.300.000.000,Mobil Bekas,2021,0 - 5K km,Hitam,1997 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2012 Mercedes-Benz C250 1.8 CGI Sedan,Rp 280.000.000,Mobil Bekas,2012,50 - 55K km,Putih,1796 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2022 Mazda CX-5 2.5 Elite SUV,Rp 508.000.000,Mobil Bekas,2022,5 - 10K km,Putih,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Chevrolet Trax 1.4 LTZ SUV,Rp 165.000.000,Mobil Bekas,2017,27500 km,Putih,1364 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2016 Suzuki SX4 S-Cross 1.5 Hatchback,Rp 145.000.000,Mobil Bekas,2016,57500 km,Biru,1491 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Chevrolet Trailblazer 2.5 LTZ SUV,Rp 265.000.000,Mobil Bekas,2017,92500 km,Hitam,2455 cc,Automatic,7,5,Complete Built Up (CBU),Solar
2021 Toyota Corolla Cross 1.8 Hybrid Wagon,Rp 399.000.000,Mobil Bekas,2021,20 - 25K km,Hitam,1798 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2010 Mitsubishi Pajero Sport 2.5 Exceed SUV,Rp 210.000.000,Mobil Bekas,2010,150 - 155K km,Hitam,2477 cc,Automatic,7,5,Complete Built Up (CBU),Solar
2020 Suzuki XL7 1.5 BETA Wagon,Rp 203.000.000,Mobil Bekas,2020,50 - 55K km,Hitam,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Honda Civic 1.5 RS Sedan putih turbo km 10rban tangan pertama dari baru,Rp 455.000.000,Mobil Bekas,2022,10 - 15K km,Putih,1498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2017 Daihatsu Ayla 1.0 X Hatchback,Rp 98.000.000,Mobil Bekas,2017,45 - 50K km,Merah,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2010 Honda CR-V 2.4 2.4 i-VTEC SUV,Rp 140.000.000,Mobil Bekas,2010,85 - 90K km,Coklat,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2006 Land Rover Range Rover Sport 4.2 V8 Supercharged SUV,Rp 350.000.000,Mobil Bekas,2006,80000 km,Hitam,4196 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Toyota Kijang Innova 2.0 V MPV,Rp 245.000.000,Mobil Bekas,2017,70 - 75K km,Abu-abu,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2019 Mazda CX-5 2.5 Elite SUV,Rp 385.000.000,Mobil Bekas,2019,55 - 60K km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2018 Mitsubishi Pajero Sport 2.4 Dakar Rockford Fosgate SUV,Rp 420.000.000,Mobil Bekas,2018,125 - 130K km,Hitam,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2016 Nissan X-Trail 2.5 Extremer SUV,Rp 195.000.000,Mobil Bekas,2016,95 - 100K km,Putih,2488 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2023 Mercedes-Benz GLA200 1.3 AMG Line SUV,Rp 819.000.000,Mobil Bekas,2023,10 - 15K km,Abu-abu,1332 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2023 Mercedes-Benz GLA200 1.3 AMG Line SUV,Rp 799.000.000,Mobil Bekas,2023,20 - 25K km,Abu-abu,1332 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2018 Honda Brio 1.2 Satya E Hatchback,Rp 115.000.000,Mobil Bekas,2018,30 - 35K km,Abu-abu,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2014 Honda Mobilio 1.5 E Prestige MPV / DP 7 JT,Rp 129.000.000,Mobil Bekas,2014,65 - 70K km,Biru,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2019 Mercedes-Benz G63 AMG 4,0 Base Spec SUV",Rp 5.450.000.000,Mobil Bekas,2019,6000 km,Hitam,3982 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2022 BMW 530i 2.0 Opulence Sedan,Rp 975.000.000,Mobil Bekas,2022,0 - 5K km,Hitam,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2019 Honda CR-V 1.5 Prestige VTEC SUV,Rp 410.000.000,Mobil Bekas,2019,40 - 45K km,Putih,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Wuling Confero 1.5 Wagon,Rp 109.000.000,Mobil Bekas,2022,5 - 10K km,Abu-abu,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2023 Suzuki XL7 1.5 BETA Hybrid Wagon OBRAL CUCI GUDANG,Rp 219.500.000,Mobil Bekas,2023,15 - 20K km,Hitam,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Honda City 1.5 RS Hatchback DP Mobil Murah,Rp 237.000.000,Mobil Bekas,2021,30 - 35K km,Silver,1498 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Sienta 1.5 V MPV Mobil Murah Bekas Bergaransi,Rp 197.000.000,Mobil Bekas,2020,45 - 50K km,Putih,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Nissan March 1.2 XS Hatchback Mobil Murah Bekas Bergaransi,Rp 115.000.000,Mobil Bekas,2017,90 - 95K km,Hitam,1198 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2022 Toyota Veloz 1.5 Q Wagon Mobil DP Murah,Rp 233.000.000,Mobil Bekas,2022,10 - 15K km,Hitam,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 Daihatsu Ayla 1.2 R Deluxe Hatchback Kredit DP Murah,Rp 130.000.000,Mobil Bekas,2020,35 - 40K km,Orange,1197 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2022 Daihatsu Xenia 1.3 R MPV DP Mobil Murah,Rp 194.000.000,Mobil Bekas,2022,5 - 10K km,Hitam,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Raize 1.0 GR Sport TSS Wagon Cicilan Mobil Murah,Rp 218.000.000,Mobil Bekas,2021,5 - 10K km,Merah,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
